Student_ID,Name,Age,Gender,City,Maths,English,Science,History,ICT,Parental_Education,Attendance_%
8164,Student_8164,14,Male,Uppsala,81,absent,112,-3,15,PhD,62.91
8165,Student_8165,18,Fmale,Göteborg,-19,,62,-16,106,Masters,78.77
8166,Student_8166,21,male ,Stockholm,24,absent,96,108,27,HighSchool,54.01
8167,Student_8167,14,male ,Stockholm,21,80,53,56,91,PhD,56.81
8168,Student_8168,19,Other,Göteborg,111,41,7,42,6,HighSchool,62.67
8169,Student_8169,15,Fmale,Stockholm,21,51,74,33,9,PhD,71.1
8170,Student_8170,20,Female ,Göteborg,55,-17,52,,70,Masters,82.64
8171,Student_8171,18,Other,Göteborg,43,-8,-8,47,32,High School,65.72
8172,Student_8172,19,Male,Uppsala,76,27,90,71,6,PhD,75.23
8173,Student_8173,21,Male,stockholm ,,0,9,36,64,Bachelor,102.01
8174,Student_8174,18,Female ,Lund,absent,69,absent,28,117,PhD,52.07
8175,Student_8175,19,Other,Uppsala,-7,absent,77,102,25,Masters,50.7
8176,Student_8176,14,Fmale,stockholm ,83,-18,62,37,89,PhD,78.24
8177,Student_8177,17,male ,Uppsala,17,69,102,87,95,bachelor ,102.27
8178,Student_8178,15,Female ,Stockholm,105,-13,absent,-8,36,High School,88.61
8179,Student_8179,16,Other,stockholm ,111,37,98,77,28,Masters,56.71
8180,Student_8180,16,Fmale,Uppsala,15,75,absent,50,82,Masters,91.11
8181,Student_8181,14,Fmale,Malmo,111,96,94,18,3,High School,61.06
8182,Student_8182,21,Fmale,Göteborg,116,31,absent,,,High School,61.39
8183,Student_8183,15,Fmale,Lund,83,-7,58,16,116,PhD,57.74
8184,Student_8184,21,Male,Stockholm,108,85,-17,-6,71,Bachelor,78.29
8185,Student_8185,15,Fmale,Göteborg,71,94,15,87,75,Masters,40.02
8186,Student_8186,14,Other,stockholm ,31,2,7,29,-16,Masters,41.34
8187,Student_8187,15,Female ,Lund,59,54,67,98,23,bachelor ,88.04
8188,Student_8188,17,male ,Göteborg,5,117,89,66,80,Bachelor,43.84
8189,Student_8189,21,male ,Lund,42,4,85,-10,25,PhD,88.71
8190,Student_8190,14,Other,Göteborg,17,110,100,55,1,Bachelor,59.1
8191,Student_8191,17,Other,Stockholm,110,51,111,-10,0,High School,91.77
8192,Student_8192,15,Female,Uppsala,69,112,98,112,40,HighSchool,80.73
8193,Student_8193,14,Other,Uppsala,42,absent,48,90,77,bachelor ,90.19
8194,Student_8194,15,Other,stockholm ,106,-7,58,33,105,PhD,69.9
8195,Student_8195,21,Female ,Göteborg,84,46,43,54,72,Masters,95.27
8196,Student_8196,14,Female,Stockholm,101,117,,-18,117,HighSchool,59.64
8197,Student_8197,15,Female ,Malmo,44,12,-13,4,2,PhD,58.41
8198,Student_8198,21,Fmale,stockholm ,46,81,51,19,57,HighSchool,41.2
8199,Student_8199,17,Other,Uppsala,100,35,16,111,60,Bachelor,53.46
8200,Student_8200,20,Other,stockholm ,82,37,42,59,absent,PhD,61.58
8201,Student_8201,17,Female,stockholm ,87,113,-13,10,0,PhD,93.1
8202,Student_8202,15,Fmale,Göteborg,66,-13,3,-12,87,High School,48.5
8203,Student_8203,14,Female ,stockholm ,23,40,91,102,82,High School,74.75
8204,Student_8204,16,Male,Stockholm,67,5,-13,69,82,bachelor ,57.86
8205,Student_8205,17,Other,Malmo,112,41,-11,68,46,HighSchool,78.45
8206,Student_8206,17,Male,Uppsala,110,10,-3,60,55,bachelor ,104.97
8207,Student_8207,21,Male,Göteborg,104,69,106,74,8,Masters,92.61
8208,Student_8208,19,Male,Lund,32,-3,114,104,2,Bachelor,53.9
8209,Student_8209,16,male ,Göteborg,-7,absent,78,-2,,HighSchool,100.18
8210,Student_8210,15,Male,Göteborg,6,3,97,85,25,bachelor ,62.35
8211,Student_8211,20,Female ,Uppsala,116,81,93,109,0,PhD,82.47
8212,Student_8212,14,Male,Uppsala,-15,53,48,36,47,Bachelor,101.28
8213,Student_8213,19,Other,stockholm ,9,108,33,99,28,Masters,95.66
8214,Student_8214,15,male ,Stockholm,42,absent,79,13,10,Bachelor,69.39
8215,Student_8215,18,Fmale,Stockholm,47,79,33,98,-10,High School,47.69
8216,Student_8216,20,Female,Gothenburg,1,-3,-18,86,100,bachelor ,70.82
8217,Student_8217,17,Other,stockholm ,20,-11,115,7,13,Masters,81.15
8218,Student_8218,18,Fmale,Malmo,65,-6,52,-4,105,HighSchool,54.73
8219,Student_8219,17,Fmale,stockholm ,99,101,40,69,94,PhD,48.01
8220,Student_8220,17,Female,stockholm ,-4,95,19,99,92,bachelor ,102.75
8221,Student_8221,18,Male,Lund,22,4,22,71,36,High School,92.73
8222,Student_8222,20,Male,stockholm ,109,99,104,113,67,Bachelor,77.78
8223,Student_8223,21,Female ,stockholm ,91,-10,73,111,-7,Masters,77.34
8224,Student_8224,18,Male,Stockholm,-16,53,21,35,-8,Masters,89.04
8225,Student_8225,15,Male,Göteborg,98,73,,53,88,High School,88.66
8226,Student_8226,19,Female ,Gothenburg,43,59,60,-2,74,Bachelor,51.57
8227,Student_8227,19,Other,Malmo,103,64,45,-20,108,HighSchool,60.38
8228,Student_8228,18,Female,Uppsala,-11,-5,93,44,116,Bachelor,81.94
8229,Student_8229,15,Female ,Göteborg,67,-6,8,94,118,PhD,89.03
8230,Student_8230,21,Other,Malmo,41,59,60,60,86,PhD,43.33
8231,Student_8231,19,Male,Gothenburg,29,109,100,23,19,bachelor ,86.06
8232,Student_8232,15,Other,Gothenburg,83,42,-16,93,74,Bachelor,40.95
8233,Student_8233,21,Male,stockholm ,108,4,14,53,-9,PhD,58.53
8234,Student_8234,15,Male,Uppsala,34,4,10,54,-3,Masters,101.95
8235,Student_8235,17,Female ,Gothenburg,52,68,-15,102,,Bachelor,68.21
8236,Student_8236,19,Female,Malmo,40,-4,69,85,86,High School,71.96
8237,Student_8237,21,male ,Stockholm,59,60,57,-8,77,Masters,88.08
8238,Student_8238,19,Other,Malmo,67,25,83,66,10,HighSchool,77.96
8239,Student_8239,17,Other,Göteborg,99,18,27,27,46,Masters,59.69
8240,Student_8240,18,Female ,Göteborg,18,-19,absent,-19,,HighSchool,78.35
8241,Student_8241,17,Female,Stockholm,-8,106,37,56,32,HighSchool,75.35
8242,Student_8242,19,Male,Uppsala,109,32,-8,89,-13,HighSchool,48.35
8243,Student_8243,19,Other,Göteborg,82,-2,106,22,76,HighSchool,88.39
8244,Student_8244,20,Female,Uppsala,60,8,86,2,117,Masters,79.5
8245,Student_8245,21,Fmale,stockholm ,111,36,30,70,37,HighSchool,44.12
8246,Student_8246,18,Fmale,Gothenburg,45,67,72,87,5,PhD,49.38
8247,Student_8247,17,male ,stockholm ,39,,-7,66,23,Masters,48.5
8248,Student_8248,21,Other,Malmo,9,88,116,81,3,Masters,44.54
8249,Student_8249,14,Male,Malmo,-7,51,2,99,111,PhD,53.63
8250,Student_8250,21,Other,Malmo,13,50,-16,71,103,bachelor ,77.3
8251,Student_8251,14,male ,Göteborg,40,78,46,11,54,PhD,47.92
8252,Student_8252,18,Fmale,Uppsala,-14,34,absent,112,45,Bachelor,54.28
8253,Student_8253,17,male ,Malmo,10,21,103,30,110,Masters,99.86
8254,Student_8254,17,Other,stockholm ,26,-13,66,102,75,Masters,80.59
8255,Student_8255,15,Other,Uppsala,13,52,absent,18,65,Masters,76.93
8256,Student_8256,19,Fmale,Göteborg,43,108,26,8,61,Masters,55.43
8257,Student_8257,16,Fmale,Malmo,6,-4,111,93,115,bachelor ,73.77
8258,Student_8258,20,Female,Lund,98,61,4,81,63,Bachelor,53.78
8259,Student_8259,21,Male,Malmo,-14,21,62,96,,Masters,74.15
8260,Student_8260,18,Fmale,Lund,22,96,35,41,99,bachelor ,89.9
8261,Student_8261,16,Male,Stockholm,15,3,-15,1,15,Masters,80.28
8262,Student_8262,21,male ,stockholm ,62,12,100,99,44,High School,59.26
8263,Student_8263,16,male ,Gothenburg,-5,36,94,76,106,Masters,85.54
8264,Student_8264,18,Fmale,Gothenburg,77,-18,31,51,40,HighSchool,62.86
8265,Student_8265,17,Male,Lund,-4,4,13,30,70,High School,55.71
8266,Student_8266,18,Fmale,Malmo,38,34,-17,84,77,PhD,62.77
8267,Student_8267,21,Fmale,Stockholm,62,98,64,75,21,HighSchool,72.3
8268,Student_8268,16,Female,Gothenburg,9,35,86,47,29,HighSchool,87.76
8269,Student_8269,19,male ,Malmo,absent,47,-12,46,19,HighSchool,104.04
8270,Student_8270,20,Male,Lund,10,67,-14,-11,3,Bachelor,104.01
8271,Student_8271,20,male ,Malmo,106,8,42,80,100,HighSchool,86.33
8272,Student_8272,19,Female,Göteborg,-3,26,74,66,-12,Bachelor,44.38
8273,Student_8273,19,Female ,Malmo,86,73,81,63,53,bachelor ,75.96
8274,Student_8274,17,male ,Malmo,41,32,25,49,107,Masters,52.22
8275,Student_8275,21,Female,Göteborg,56,106,105,36,77,Masters,61.88
8276,Student_8276,14,Other,Gothenburg,1,71,54,28,-13,HighSchool,74.84
8277,Student_8277,18,male ,Lund,48,119,7,72,-4,PhD,61.24
8278,Student_8278,20,Male,Göteborg,64,98,70,6,72,Masters,91.06
8279,Student_8279,19,Female,Malmo,58,60,36,111,48,Bachelor,42.5
8280,Student_8280,18,Female ,Uppsala,-2,53,104,54,-15,HighSchool,65.6
8281,Student_8281,20,male ,Göteborg,107,85,6,74,20,Masters,86.83
8282,Student_8282,19,Female,Uppsala,103,97,65,-13,105,PhD,103.82
8283,Student_8283,21,Female ,Göteborg,78,67,102,46,39,Masters,75.93
8284,Student_8284,20,Other,Malmo,76,48,97,76,32,High School,94.82
8285,Student_8285,17,Male,Gothenburg,91,83,21,19,-1,HighSchool,71.94
8286,Student_8286,14,male ,Göteborg,7,15,113,104,0,bachelor ,104.97
8287,Student_8287,14,Other,stockholm ,23,16,110,16,2,bachelor ,97.76
8288,Student_8288,19,Fmale,Göteborg,97,65,100,absent,33,bachelor ,81.71
8289,Student_8289,20,Male,Gothenburg,42,32,absent,62,69,HighSchool,74.99
8290,Student_8290,17,Male,Gothenburg,57,44,48,30,-1,Bachelor,100.42
8291,Student_8291,15,Male,Lund,-17,110,111,21,117,Bachelor,84.21
8292,Student_8292,18,Male,Malmo,-15,,46,75,40,Bachelor,98.04
8293,Student_8293,18,Female ,stockholm ,8,113,2,38,95,High School,69.59
8294,Student_8294,16,Other,Uppsala,82,80,-12,33,100,HighSchool,68.87
8295,Student_8295,17,Fmale,Malmo,absent,20,0,-10,62,Masters,103.32
8296,Student_8296,20,male ,Göteborg,40,8,79,54,87,HighSchool,94.56
8297,Student_8297,21,Male,Gothenburg,12,-10,70,21,80,PhD,75.06
8298,Student_8298,21,male ,Stockholm,40,-19,69,73,,Bachelor,98.06
8299,Student_8299,16,Female,stockholm ,0,74,55,119,35,HighSchool,45.56
8300,Student_8300,19,Other,Gothenburg,-14,67,51,absent,5,bachelor ,65.18
8301,Student_8301,20,Other,Lund,22,75,47,107,-6,PhD,61.3
8302,Student_8302,16,Male,Malmo,55,38,32,36,-12,bachelor ,97.33
8303,Student_8303,14,Male,Gothenburg,83,30,-19,55,101,Bachelor,70.54
8304,Student_8304,18,Other,Lund,-13,88,51,65,absent,HighSchool,70.41
8305,Student_8305,20,male ,Stockholm,91,-19,2,87,119,bachelor ,47.11
8306,Student_8306,16,Fmale,Malmo,94,76,absent,20,106,HighSchool,79.36
8307,Student_8307,14,Female,Malmo,27,62,110,94,-3,bachelor ,70.58
8308,Student_8308,17,Other,Göteborg,26,-14,101,49,33,HighSchool,50.03
8309,Student_8309,16,Fmale,Lund,40,40,91,106,23,HighSchool,93.16
8310,Student_8310,19,male ,Göteborg,44,109,83,89,-6,Masters,79.11
8311,Student_8311,19,Female ,stockholm ,85,99,56,-17,47,High School,101.06
8312,Student_8312,19,Male,Lund,18,61,44,-19,96,Bachelor,72.9
8313,Student_8313,20,Female ,Uppsala,73,64,9,105,67,Bachelor,80.87
8314,Student_8314,21,Other,Uppsala,103,110,48,7,3,High School,62.78
8315,Student_8315,21,male ,Lund,58,76,93,103,-9,High School,74.36
8316,Student_8316,18,male ,Gothenburg,-15,29,113,12,95,HighSchool,62.4
8317,Student_8317,16,male ,Malmo,84,36,31,absent,3,PhD,46.5
8318,Student_8318,17,male ,Göteborg,25,73,46,102,97,Bachelor,45.2
8319,Student_8319,16,Other,Gothenburg,105,104,113,77,77,High School,62.13
8320,Student_8320,18,Male,Lund,106,112,absent,95,57,bachelor ,46.0
8321,Student_8321,14,Female ,stockholm ,,6,89,-8,38,Bachelor,52.53
8322,Student_8322,18,Female,Lund,114,97,84,108,51,High School,50.92
8323,Student_8323,19,Male,Malmo,103,70,104,82,95,PhD,88.13
8324,Student_8324,20,male ,Lund,38,84,50,20,-9,High School,69.74
8325,Student_8325,14,Other,Malmo,102,17,91,-3,-17,PhD,43.83
8326,Student_8326,20,male ,Uppsala,2,-19,-17,36,20,Masters,54.54
8327,Student_8327,19,Male,stockholm ,82,67,55,79,83,Masters,44.32
8328,Student_8328,15,Female ,Uppsala,28,81,64,-20,20,HighSchool,54.1
8329,Student_8329,18,Female ,Göteborg,86,87,,-13,79,Masters,83.13
8330,Student_8330,18,Fmale,Gothenburg,-4,6,86,absent,25,Bachelor,91.67
8331,Student_8331,17,Fmale,stockholm ,72,49,112,20,45,Masters,94.14
8332,Student_8332,16,Other,Lund,53,-19,-19,absent,86,bachelor ,50.32
8333,Student_8333,14,Fmale,Uppsala,4,92,37,13,32,bachelor ,85.18
8334,Student_8334,21,male ,Gothenburg,113,95,29,3,101,PhD,47.48
8335,Student_8335,20,Male,Uppsala,78,7,8,97,-12,Masters,102.41
8336,Student_8336,14,Other,Uppsala,108,11,36,65,85,Masters,66.45
8337,Student_8337,17,Other,Stockholm,-3,102,5,106,-7,PhD,42.3
8338,Student_8338,17,Male,Göteborg,-1,26,6,-5,66,HighSchool,48.81
8339,Student_8339,20,Fmale,Stockholm,33,96,73,92,53,Bachelor,94.39
8340,Student_8340,21,Female ,Malmo,26,42,105,-14,61,Bachelor,62.18
8341,Student_8341,16,Fmale,Gothenburg,89,73,107,31,-5,High School,41.38
8342,Student_8342,20,Male,Malmo,20,4,117,66,11,Bachelor,80.72
8343,Student_8343,20,male ,Gothenburg,61,36,83,77,99,High School,103.09
8344,Student_8344,19,Fmale,Gothenburg,35,95,87,97,26,High School,42.13
8345,Student_8345,21,Other,Gothenburg,75,98,107,-6,29,Masters,85.8
8346,Student_8346,16,Female,Malmo,52,4,113,45,71,Masters,78.78
8347,Student_8347,18,Female,Lund,104,11,50,-13,1,HighSchool,40.42
8348,Student_8348,19,Female ,stockholm ,49,51,5,9,56,PhD,75.49
8349,Student_8349,15,Male,Göteborg,-19,115,79,-13,42,Masters,50.41
8350,Student_8350,21,male ,stockholm ,91,63,71,108,116,PhD,92.07
8351,Student_8351,16,Other,Stockholm,59,53,15,,-8,High School,61.35
8352,Student_8352,17,Female,Göteborg,119,34,62,107,112,Bachelor,54.12
8353,Student_8353,19,Fmale,Gothenburg,,43,50,86,3,bachelor ,65.19
8354,Student_8354,16,Other,Malmo,72,absent,17,62,-11,HighSchool,91.35
8355,Student_8355,14,male ,Uppsala,,-11,83,96,31,Bachelor,56.63
8356,Student_8356,20,Male,Uppsala,absent,22,-17,95,38,HighSchool,74.84
8357,Student_8357,15,Other,Lund,-15,92,75,10,110,High School,84.93
8358,Student_8358,18,Other,Göteborg,105,86,10,-14,40,High School,59.45
8359,Student_8359,20,Fmale,Stockholm,110,116,14,101,15,Bachelor,81.72
8360,Student_8360,14,male ,stockholm ,78,113,35,8,73,bachelor ,101.9
8361,Student_8361,14,Male,Göteborg,86,78,80,84,85,Masters,75.32
8362,Student_8362,15,Other,stockholm ,99,79,50,63,76,High School,51.49
8363,Student_8363,18,male ,stockholm ,28,absent,88,absent,75,Bachelor,81.42
8364,Student_8364,17,Other,stockholm ,91,28,1,-4,11,High School,103.63
8365,Student_8365,19,Female,stockholm ,42,116,0,86,43,Bachelor,89.22
8366,Student_8366,21,Female,Lund,56,61,48,8,108,bachelor ,54.59
8367,Student_8367,18,Male,Gothenburg,27,-13,-12,-18,108,PhD,64.14
8368,Student_8368,21,Female,Göteborg,59,86,62,87,39,Masters,46.36
8369,Student_8369,16,Male,Gothenburg,7,74,1,38,24,PhD,72.18
8370,Student_8370,14,Other,Malmo,119,21,-15,84,57,Masters,61.17
8371,Student_8371,16,Female ,Göteborg,67,77,18,56,-13,HighSchool,76.02
8372,Student_8372,17,Female,Stockholm,109,99,-7,28,14,bachelor ,49.83
8373,Student_8373,16,male ,Uppsala,57,108,-7,25,79,HighSchool,103.9
8374,Student_8374,18,male ,Göteborg,72,58,53,-19,106,PhD,63.67
8375,Student_8375,16,Male,Stockholm,10,,13,55,51,Bachelor,73.43
8376,Student_8376,17,Female ,Malmo,106,2,11,63,-1,Masters,104.97
8377,Student_8377,17,Other,Lund,93,102,20,47,116,HighSchool,62.0
8378,Student_8378,17,Fmale,Stockholm,25,-7,72,65,70,Masters,64.14
8379,Student_8379,18,male ,Malmo,3,105,85,92,12,bachelor ,92.25
8380,Student_8380,17,Female ,Lund,48,110,110,absent,1,bachelor ,44.82
8381,Student_8381,14,male ,Lund,12,56,-14,95,37,PhD,57.07
8382,Student_8382,20,Male,stockholm ,119,22,35,48,67,High School,71.91
8383,Student_8383,17,Male,Göteborg,56,78,96,59,23,HighSchool,77.32
8384,Student_8384,16,Fmale,Lund,15,61,49,19,50,PhD,93.69
8385,Student_8385,19,Male,stockholm ,-18,43,-15,99,62,High School,88.76
8386,Student_8386,16,Fmale,Stockholm,54,31,11,3,17,HighSchool,86.77
8387,Student_8387,19,Other,stockholm ,-20,73,-20,67,109,HighSchool,65.1
8388,Student_8388,16,Male,Stockholm,112,81,15,,-1,Bachelor,103.2
8389,Student_8389,18,male ,Uppsala,48,22,76,118,63,High School,93.98
8390,Student_8390,16,Male,Lund,47,23,-19,99,71,Masters,70.65
8391,Student_8391,18,Female,Lund,10,82,72,71,21,bachelor ,62.24
8392,Student_8392,18,Other,Gothenburg,-15,117,73,26,-8,Masters,40.17
8393,Student_8393,17,Other,Gothenburg,86,36,44,-8,102,HighSchool,65.15
8394,Student_8394,14,Female ,Malmo,27,45,40,107,45,Masters,43.5
8395,Student_8395,19,male ,stockholm ,42,-10,-8,98,12,Bachelor,59.83
8396,Student_8396,17,Other,Göteborg,-11,58,,52,-14,Masters,52.81
8397,Student_8397,17,Female ,Gothenburg,49,117,113,-20,22,bachelor ,61.25
8398,Student_8398,20,Female,Göteborg,39,23,101,,-17,Masters,43.98
8399,Student_8399,18,Other,Göteborg,97,absent,-10,31,89,PhD,90.47
8400,Student_8400,18,Female ,stockholm ,absent,-7,3,99,0,PhD,45.73
8401,Student_8401,19,Female,Gothenburg,72,107,85,88,21,Bachelor,86.67
8402,Student_8402,16,Male,Gothenburg,5,116,14,6,49,High School,100.79
8403,Student_8403,16,Male,Göteborg,78,114,95,77,116,High School,71.86
8404,Student_8404,21,Other,Göteborg,28,41,82,28,20,Bachelor,91.02
8405,Student_8405,17,Female,Uppsala,19,109,4,82,4,HighSchool,101.33
8406,Student_8406,21,male ,Gothenburg,83,25,16,69,59,HighSchool,75.0
8407,Student_8407,15,Other,Stockholm,60,-4,26,11,13,Masters,57.16
8408,Student_8408,15,Male,Lund,118,19,50,110,56,High School,41.4
8409,Student_8409,21,male ,Malmo,-9,14,81,18,97,Bachelor,68.19
8410,Student_8410,16,Female ,Lund,4,100,33,-14,27,Masters,49.99
8411,Student_8411,15,Male,Malmo,39,59,63,104,105,Bachelor,95.56
8412,Student_8412,20,Female,Stockholm,-1,-19,49,95,-14,Bachelor,91.48
8413,Student_8413,16,Other,Göteborg,61,2,102,107,112,PhD,87.72
8414,Student_8414,18,Other,Gothenburg,-20,48,4,25,53,Bachelor,46.1
8415,Student_8415,17,Female,Göteborg,114,75,102,-5,89,bachelor ,82.1
8416,Student_8416,14,Male,stockholm ,8,,92,83,21,bachelor ,60.27
8417,Student_8417,17,Female,Stockholm,-13,117,7,108,55,Bachelor,71.64
8418,Student_8418,21,Other,Gothenburg,50,49,84,37,-18,High School,103.11
8419,Student_8419,16,Male,Lund,78,76,62,46,89,Bachelor,46.07
8420,Student_8420,21,Fmale,Malmo,-19,105,14,33,83,Bachelor,82.62
8421,Student_8421,20,Male,Stockholm,50,,68,56,80,Masters,100.33
8422,Student_8422,16,male ,Gothenburg,9,67,1,6,59,PhD,43.33
8423,Student_8423,17,Female ,Gothenburg,40,4,91,11,99,Masters,80.37
8424,Student_8424,20,Female,Gothenburg,-6,24,absent,,58,Bachelor,78.42
8425,Student_8425,20,Female ,Lund,-18,-19,15,25,40,Masters,78.54
8426,Student_8426,20,Male,stockholm ,25,3,-16,8,71,PhD,57.91
8427,Student_8427,19,Male,Lund,-11,80,6,53,8,Bachelor,86.9
8428,Student_8428,16,Male,Uppsala,109,-9,7,0,,bachelor ,95.17
8429,Student_8429,15,male ,Uppsala,22,75,15,42,106,High School,59.88
8430,Student_8430,15,Female ,Stockholm,101,32,16,53,119,High School,51.64
8431,Student_8431,16,Female ,Lund,79,57,44,100,101,Masters,101.87
8432,Student_8432,16,Female,stockholm ,117,85,119,108,-12,Bachelor,93.87
8433,Student_8433,19,Male,Stockholm,98,92,94,52,93,bachelor ,100.7
8434,Student_8434,15,Female,Malmo,53,3,73,,94,PhD,48.38
8435,Student_8435,16,male ,stockholm ,absent,35,47,49,-3,bachelor ,96.93
8436,Student_8436,16,Fmale,Göteborg,63,117,76,45,4,HighSchool,94.66
8437,Student_8437,21,Other,Stockholm,60,111,38,65,0,PhD,69.42
8438,Student_8438,19,Other,Gothenburg,-8,7,19,59,-8,HighSchool,66.35
8439,Student_8439,19,male ,Uppsala,111,-18,-8,31,,bachelor ,67.53
8440,Student_8440,17,Fmale,Stockholm,-13,32,25,-3,-7,bachelor ,79.03
8441,Student_8441,19,Male,Uppsala,65,91,7,46,42,bachelor ,79.41
8442,Student_8442,14,Other,Stockholm,95,-14,112,3,93,bachelor ,92.37
8443,Student_8443,15,Female ,Uppsala,10,29,61,35,111,PhD,63.62
8444,Student_8444,17,Female ,Gothenburg,absent,4,25,15,91,HighSchool,42.25
8445,Student_8445,14,Female,Stockholm,17,75,-19,35,32,High School,60.49
8446,Student_8446,16,Fmale,Lund,20,-15,54,28,9,High School,83.88
8447,Student_8447,21,Female,Lund,33,101,-7,108,99,HighSchool,95.97
8448,Student_8448,21,Male,Gothenburg,0,68,43,88,107,bachelor ,58.14
8449,Student_8449,16,Female ,Lund,8,112,98,26,10,Masters,86.9
8450,Student_8450,17,Female,Uppsala,-10,-18,24,-6,74,bachelor ,68.19
8451,Student_8451,19,Fmale,Malmo,96,95,52,46,7,bachelor ,45.62
8452,Student_8452,20,Male,Lund,52,88,21,55,46,Bachelor,45.74
8453,Student_8453,21,Male,Stockholm,76,97,60,45,110,HighSchool,51.11
8454,Student_8454,20,Fmale,Lund,34,84,115,49,53,Masters,85.98
8455,Student_8455,16,Female,Uppsala,absent,67,113,109,9,PhD,94.78
8456,Student_8456,20,male ,stockholm ,31,89,74,25,103,HighSchool,44.45
8457,Student_8457,18,Female,Stockholm,63,90,63,111,5,High School,58.29
8458,Student_8458,17,Other,Göteborg,108,53,38,76,116,Bachelor,98.27
8459,Student_8459,14,Fmale,Uppsala,-3,-14,26,115,42,bachelor ,81.99
8460,Student_8460,17,Female ,stockholm ,-7,37,15,,10,High School,62.19
8461,Student_8461,15,Female,Göteborg,29,-20,53,-10,45,bachelor ,80.07
8462,Student_8462,19,male ,Gothenburg,-4,38,71,44,75,bachelor ,61.39
8463,Student_8463,19,Female,Lund,74,35,45,-18,88,PhD,50.13
8464,Student_8464,17,Female ,stockholm ,94,-6,100,36,85,PhD,40.04
8465,Student_8465,16,Male,Göteborg,36,50,-17,42,97,Masters,88.62
8466,Student_8466,16,Female,Lund,35,51,-11,-15,77,High School,69.4
8467,Student_8467,18,Male,stockholm ,-14,111,97,9,absent,PhD,94.95
8468,Student_8468,18,Other,Uppsala,34,85,-14,13,-5,Masters,92.26
8469,Student_8469,19,Female ,Stockholm,102,6,-4,62,0,Bachelor,42.35
8470,Student_8470,18,male ,Malmo,93,92,62,102,74,High School,74.07
8471,Student_8471,21,Female,stockholm ,109,2,12,58,74,Masters,62.11
8472,Student_8472,21,Male,Uppsala,54,93,101,98,-15,Bachelor,99.11
8473,Student_8473,14,male ,Lund,40,-20,,-3,103,Masters,103.54
8474,Student_8474,18,Male,Malmo,47,56,104,88,0,High School,55.74
8475,Student_8475,14,Male,Uppsala,8,115,36,76,-19,Bachelor,53.57
8476,Student_8476,18,Male,Göteborg,112,18,38,92,absent,Bachelor,49.58
8477,Student_8477,19,Female,Gothenburg,105,89,-6,35,33,HighSchool,98.51
8478,Student_8478,19,Male,Malmo,113,58,85,117,57,Masters,69.02
8479,Student_8479,14,Other,Lund,79,118,-8,absent,102,High School,54.65
8480,Student_8480,17,Other,Uppsala,112,112,94,85,absent,Bachelor,59.87
8481,Student_8481,19,Female ,Lund,114,18,76,55,,Bachelor,66.32
8482,Student_8482,17,Fmale,Malmo,92,29,99,absent,92,HighSchool,103.74
8483,Student_8483,16,male ,Göteborg,102,27,99,46,-7,HighSchool,98.2
8484,Student_8484,21,Other,Malmo,80,81,101,19,113,Masters,72.03
8485,Student_8485,14,male ,Malmo,-3,84,49,57,53,PhD,96.24
8486,Student_8486,20,Other,stockholm ,54,-16,56,35,-10,PhD,55.55
8487,Student_8487,19,Female,Lund,20,-10,61,78,81,Masters,74.26
8488,Student_8488,15,Female,Gothenburg,118,111,96,-15,31,Bachelor,90.87
8489,Student_8489,16,Female,Malmo,68,11,2,19,30,PhD,50.92
8490,Student_8490,17,Other,Malmo,34,94,28,58,33,Masters,73.83
8491,Student_8491,19,Fmale,Göteborg,2,absent,5,94,74,bachelor ,62.74
8492,Student_8492,14,Female ,Lund,-4,32,57,106,97,Bachelor,90.44
8493,Student_8493,20,male ,Lund,54,97,56,,19,Bachelor,95.89
8494,Student_8494,18,male ,Malmo,100,48,44,20,67,Bachelor,48.74
8495,Student_8495,20,Female,Göteborg,7,26,41,29,19,Bachelor,91.96
8496,Student_8496,15,Female,Uppsala,-3,-9,37,0,58,HighSchool,82.08
8497,Student_8497,17,Female ,Stockholm,31,17,0,7,26,Bachelor,104.91
8498,Student_8498,16,Other,stockholm ,25,absent,52,110,-20,HighSchool,63.57
8499,Student_8499,20,Male,Gothenburg,,99,,94,52,Bachelor,68.37
8500,Student_8500,14,Female ,Uppsala,70,-3,101,0,106,High School,75.3
8501,Student_8501,15,Female,Stockholm,32,102,,92,3,Bachelor,91.66
8502,Student_8502,14,Other,Malmo,2,-18,89,66,-1,High School,71.06
8503,Student_8503,19,male ,Lund,8,32,8,72,,Bachelor,52.25
8504,Student_8504,18,Female ,Uppsala,90,90,79,23,37,Masters,94.03
8505,Student_8505,16,Male,Uppsala,111,-20,-10,73,45,PhD,54.14
8506,Student_8506,14,Other,Gothenburg,-9,24,-15,47,65,HighSchool,48.82
8507,Student_8507,17,Fmale,Gothenburg,28,64,18,17,116,High School,66.48
8508,Student_8508,19,Fmale,Stockholm,absent,absent,66,106,-13,Bachelor,77.33
8509,Student_8509,19,male ,stockholm ,29,71,80,41,-5,Bachelor,93.93
8510,Student_8510,16,Male,Uppsala,absent,115,77,97,114,High School,50.73
8511,Student_8511,19,Female ,Göteborg,45,56,71,83,71,Bachelor,47.6
8512,Student_8512,17,Female,Malmo,99,67,104,24,50,High School,102.51
8513,Student_8513,14,Female,Stockholm,18,8,6,90,114,Bachelor,90.38
8514,Student_8514,16,Male,stockholm ,absent,12,6,85,35,Bachelor,67.11
